z,zrel,T
-1131.1,0.6263296993723159,-31.994
-1141.1,0.6230260984473076,-32.012
-1151.1,0.6197224975222994,-32.029
-1161.1,0.6164188965972911,-32.048
-1171.1,0.6131152956722828,-32.064
-1181.1,0.6098116947472745,-32.083
-1191.1,0.6065080938222662,-32.1
-1201.1,0.603204492897258,-32.115
-1211.1,0.5999008919722497,-32.133
-1221.1,0.5965972910472415,-32.147
-1231.1,0.5932936901222332,-32.163
-1241.1,0.589990089197225,-32.179
-1251.1,0.5866864882722167,-32.193
-1261.1,0.5833828873472084,-32.207
-1271.1,0.5800792864222002,-32.222
-1281.1,0.5767756854971919,-32.234
-1291.1,0.5734720845721837,-32.247
-1301.1,0.5701684836471754,-32.258
-1311.1,0.5668648827221672,-32.271
-1321.1,0.5635612817971589,-32.283
-1331.1,0.5602576808721507,-32.291
-1341.1,0.5569540799471424,-32.301
-1351.1,0.5536504790221342,-32.31
-1361.1,0.5503468780971259,-32.319
-1371.1,0.5470432771721176,-32.325
-1381.1,0.5437396762471094,-32.33
-1391.1,0.5404360753221011,-32.337
-1401.1,0.5371324743970929,-32.34
-1411.1,0.5338288734720846,-32.347
-1421.1,0.5305252725470764,-32.35
-1431.1,0.5272216716220681,-32.35
-1441.1,0.5239180706970599,-32.35
-1451.1,0.5206144697720516,-32.35
-1461.1,0.5173108688470434,-32.347
-1471.1,0.5140072679220351,-32.342
-1481.1,0.5107036669970269,-32.34
-1491.1,0.5074000660720186,-32.332
-1501.1,0.5040964651470103,-32.327
-1511.1,0.5007928642220021,-32.32
-1521.1,0.4974892632969937,-32.31
-1531.1,0.49418566237198547,-32.298
-1541.1,0.4908820614469772,-32.286
-1551.1,0.48757846052196896,-32.277
-1561.1,0.4842748595969607,-32.263
-1571.1,0.48097125867195245,-32.246
-1581.1,0.4776676577469442,-32.23
-1591.1,0.47436405682193594,-32.211
-1601.1,0.4710604558969277,-32.19
-1611.1,0.46775685497191943,-32.171
-1621.1,0.4644532540469112,-32.146
-1631.1,0.4611496531219029,-32.122
-1641.1,0.45784605219689467,-32.096
-1651.1,0.4545424512718864,-32.067
-1661.1,0.45123885034687816,-32.037
-1671.1,0.4479352494218699,-32.006
-1681.1,0.44463164849686165,-31.975
-1691.1,0.4413280475718534,-31.939
-1701.1,0.43802444664684514,-31.905
-1711.1,0.4347208457218368,-31.865
-1721.1,0.4314172447968285,-31.824
-1731.1,0.42811364387182027,-31.782
-1741.1,0.424810042946812,-31.737
-1751.1,0.42150644202180376,-31.694
-1761.1,0.4182028410967955,-31.643
-1771.1,0.41489924017178725,-31.59
-1781.1,0.411595639246779,-31.538
-1791.1,0.40829203832177074,-31.48
-1801.1,0.4049884373967625,-31.425
-1811.1,0.40168483647175424,-31.363
-1821.1,0.398381235546746,-31.304
-1831.1,0.3950776346217377,-31.246
-1841.1,0.3917740336967295,-31.177
-1851.1,0.3884704327717212,-31.11
-1861.1,0.38516683184671296,-31.04
-1871.1,0.3818632309217047,-30.968
-1881.1,0.37855962999669646,-30.895
-1891.1,0.3752560290716882,-30.817
-1901.1,0.37195242814667995,-30.736
-1911.1,0.3686488272216717,-30.656
-1921.1,0.36534522629666344,-30.57
-1931.1,0.3620416253716552,-30.486
-1941.1,0.35873802444664693,-30.395
-1951.1,0.35543442352163857,-30.303
-1961.1,0.3521308225966303,-30.209
-1971.1,0.34882722167162206,-30.111
