z,zrel,lam1,lam2,lam3
2162.05,0.29917341977309553,0.799173,0.17698,0.023847
2162.25,0.2991085899513777,0.795916,0.179048,0.025036
2169.4,0.2967909238249594,0.798825,0.177062,0.024112
2174.9,0.2950081037277147,0.817061,0.161937,0.021002
2176.0,0.29465153970826585,0.766174,0.200928,0.032898
2177.1,0.2942949756888169,0.80781,0.170938,0.021252
2182.05,0.29269043760129654,0.76638,0.215792,0.017828
2193.05,0.2891247974068071,0.811498,0.170772,0.01773
2199.45,0.28705024311183147,0.820629,0.151222,0.02815
2215.05,0.28199351701782815,0.789639,0.188442,0.021918
2221.45,0.27991896272285255,0.813997,0.166224,0.01978
2227.15,0.27807131280388975,0.809603,0.170149,0.020248
2229.9,0.2771799027552674,0.7583,0.215729,0.025971
2231.35,0.27670988654781203,0.808606,0.166998,0.024395
2238.15,0.2745056726094003,0.8441,0.130169,0.025731
2244.75,0.2723662884927066,0.806366,0.172546,0.021088
2248.05,0.27129659643435977,0.806808,0.169843,0.023348
2255.75,0.26880064829821715,0.788738,0.190824,0.020438
2260.15,0.26737439222042136,0.824313,0.158437,0.01725
2265.1,0.2657698541329012,0.834977,0.151209,0.013813
2266.37,0.26535818476499196,0.785598,0.195022,0.019381
2281.05,0.2605996758508914,0.840454,0.136278,0.023268
2292.05,0.2570340356564019,0.816893,0.163481,0.019626
2298.45,0.2549594813614263,0.813356,0.164949,0.021695
2300.3,0.25435980551053483,0.813846,0.165136,0.021017
2314.05,0.249902755267423,0.783768,0.188554,0.027677
2325.05,0.24633711507293354,0.853356,0.135639,0.011005
2336.05,0.24277147487844397,0.848062,0.134559,0.017378
2339.7,0.24158833063209084,0.822536,0.160739,0.016725
2347.05,0.2392058346839545,0.872746,0.110933,0.016321
2350.35,0.23813614262560778,0.845833,0.132789,0.021378
2350.7,0.23802269043760138,0.821871,0.154021,0.024108
2352.35,0.23748784440842796,0.82989,0.15033,0.01978
2358.05,0.23564019448946505,0.903209,0.083419,0.013372
2358.6,0.2354619124797407,0.856529,0.129087,0.014384
2360.25,0.23492706645056727,0.866409,0.115622,0.01797
2362.45,0.23421393841166938,0.840682,0.134302,0.025016
2364.1,0.23367909238249596,0.847518,0.135211,0.017272
2369.05,0.2320745542949756,0.860161,0.125028,0.014811
2371.25,0.2313614262560778,0.838917,0.141209,0.019874
2375.65,0.22993517017828202,0.870014,0.112063,0.017922
2380.05,0.22850891410048613,0.820178,0.160166,0.019656
2383.9,0.22726094003241493,0.819825,0.161014,0.019161
2388.3,0.22583468395461903,0.821878,0.158732,0.01939
2395.45,0.223517017828201,0.837789,0.144113,0.018098
2396.35,0.22322528363047,0.818031,0.153232,0.028737
2399.3,0.22226904376012957,0.867257,0.115226,0.017518
2405.35,0.22030794165316048,0.876377,0.10758,0.016043
2407.0,0.21977309562398706,0.86025,0.116203,0.023547
2409.2,0.21905996758508917,0.877687,0.100577,0.021736
2411.4,0.21834683954619127,0.85758,0.125474,0.016946
2415.8,0.21692058346839538,0.885583,0.097966,0.016451
2418.0,0.2162074554294976,0.828526,0.149168,0.022306
2418.73,0.21597082658022693,0.891392,0.088715,0.019893
2420.38,0.2154359805510534,0.856039,0.120573,0.023388
2422.58,0.21472285251215562,0.851971,0.122213,0.025816
2426.98,0.21329659643435983,0.879489,0.094257,0.026255
2437.98,0.20973095623987037,0.825133,0.145336,0.029531
2445.13,0.2074132901134521,0.886401,0.089776,0.023823
2450.25,0.20575364667747165,0.803307,0.152227,0.044466
2456.13,0.20384764991896265,0.802864,0.152521,0.044615
2465.48,0.20081685575364672,0.881739,0.10093,0.01733
2466.03,0.20063857374392213,0.834248,0.126914,0.038838
2468.78,0.19974716369529977,0.87381,0.091999,0.034191
2470.43,0.19921231766612646,0.855512,0.106108,0.03838
2474.28,0.19796434359805504,0.885886,0.089777,0.024337
2478.13,0.19671636952998373,0.90341,0.071013,0.025577
2479.05,0.19641815235008098,0.840454,0.128991,0.030555
2485.1,0.19445705024311188,0.892017,0.077284,0.030699
2493.9,0.1916045380875202,0.892557,0.083715,0.023728
2500.3,0.1895299837925445,0.828022,0.136164,0.035814
2502.15,0.1889303079416531,0.909291,0.068815,0.021893
2508.75,0.18679092382495943,0.907628,0.071285,0.021087
2509.85,0.1864343598055106,0.923539,0.053219,0.023243
2510.4,0.186256077795786,0.921635,0.053897,0.024468
2512.6,0.18554294975688823,0.897498,0.080711,0.021791
2514.25,0.1850081037277147,0.893222,0.083115,0.023664
2519.75,0.18322528363046997,0.912289,0.0662,0.021511
2524.88,0.18156239870340352,0.917173,0.059589,0.023238
2525.8,0.18126418152350077,0.865175,0.108603,0.026221
2533.13,0.17888816855753642,0.93634,0.045846,0.017814
2536.42,0.17782171799027546,0.940986,0.043164,0.01585
2539.73,0.17674878444084274,0.823749,0.121046,0.055206
2542.65,0.17580226904376006,0.828237,0.104058,0.067706
2544.13,0.17532252836304696,0.875427,0.078352,0.046222
2549.63,0.17353970826580223,0.862095,0.097519,0.040386
2555.13,0.1717568881685575,0.90136,0.067732,0.030908
2566.13,0.16819124797406804,0.933669,0.046315,0.020015
2577.85,0.1643922204213939,0.945797,0.034929,0.019274
2583.18,0.16266450567260948,0.915496,0.05633,0.028173
2584.45,0.16225283630470022,0.857602,0.101616,0.040781
2587.2,0.16136142625607786,0.872321,0.09368,0.033998
2589.4,0.16064829821717985,0.930439,0.040028,0.029533
2591.05,0.16011345218800643,0.900799,0.074996,0.024206
2593.8,0.15922204213938407,0.873744,0.088824,0.037432
2598.2,0.1577957860615884,0.945952,0.039299,0.014748
2606.45,0.1551215559157213,0.92879,0.046545,0.024665
2610.85,0.15369529983792551,0.915547,0.055092,0.029361
2621.85,0.15012965964343605,0.942287,0.038265,0.019448
2632.85,0.1465640194489466,0.960156,0.020844,0.019001
2640.55,0.14406807131280386,0.904414,0.067471,0.028115
2643.3,0.1431766612641815,0.942427,0.040897,0.016676
2654.85,0.13943273905996767,0.912874,0.066251,0.020875
2663.65,0.136580226904376,0.942084,0.044146,0.01377
2668.05,0.1351539708265802,0.958077,0.030169,0.011754
2671.35,0.13408427876823337,0.921469,0.064278,0.014253
2675.2,0.13283630470016217,0.892428,0.070832,0.03674
2681.25,0.13087520259319285,0.932994,0.048047,0.018959
2684.2,0.12991896272285253,0.91199,0.063505,0.024505
2685.65,0.12944894651539707,0.895366,0.080962,0.023672
2685.65,0.12944894651539707,0.89483,0.081528,0.023642
2687.3,0.12891410048622365,0.872218,0.100936,0.026845
2689.5,0.12820097244732576,0.890179,0.078819,0.031001
2692.8,0.12713128038897892,0.9306,0.048956,0.020444
2701.05,0.12445705024311182,0.914491,0.061918,0.02359
2713.15,0.12053484602917341,0.920107,0.061801,0.018092
2721.05,0.11797406807131272,0.925922,0.054918,0.01916
2727.45,0.11589951377633723,0.907949,0.068225,0.023826
2732.4,0.11429497568881686,0.958115,0.031782,0.010103
2740.1,0.11179902755267423,0.864684,0.092284,0.043032
2743.4,0.1107293354943274,0.926423,0.052748,0.020829
2750.0,0.10858995137763372,0.937248,0.044422,0.01833
2760.45,0.10520259319286873,0.880733,0.096482,0.022785
2771.45,0.10163695299837927,0.931729,0.048861,0.019409
2787.05,0.09658022690437595,0.910215,0.068057,0.021727
2793.45,0.09450567260940035,0.910347,0.066051,0.023602
2800.05,0.09236628849270656,0.854408,0.114397,0.031196
2807.58,0.08992544570502436,0.892545,0.075669,0.031786
2807.58,0.08992544570502436,0.892545,0.075669,0.031786
2819.13,0.08618152350081032,0.922259,0.052317,0.025424
2830.13,0.08261588330632086,0.901866,0.066193,0.031941
2840.2,0.07935170178282014,0.949688,0.032897,0.017416
2841.12,0.07905348460291739,0.883848,0.091608,0.024543
2841.13,0.0790502431118314,0.895592,0.079934,0.024474
2852.13,0.07548460291734194,0.943158,0.036124,0.020718
2857.63,0.0737017828200972,0.849582,0.124168,0.02625
2874.13,0.06835332252836301,0.829878,0.143262,0.026859
2874.13,0.06835332252836301,0.815389,0.152683,0.031928
2874.13,0.06835332252836301,0.806728,0.157101,0.036171
2880.35,0.0663371150729336,0.867037,0.092707,0.040256
2885.68,0.06460940032414919,0.910822,0.065324,0.023855
2885.68,0.06460940032414919,0.922756,0.054422,0.022822
2885.68,0.06460940032414919,0.922769,0.054417,0.022814
2885.68,0.06460940032414919,0.939502,0.040738,0.019759
2895.03,0.06157860615883304,0.720926,0.24329,0.035784
2895.03,0.06157860615883304,0.715301,0.252389,0.03231
2895.03,0.06157860615883304,0.72105,0.25225,0.0267
2897.23,0.060865478119935146,0.925013,0.041218,0.033768
2897.23,0.060865478119935146,0.895537,0.068519,0.035944
2897.23,0.060865478119935146,0.858265,0.102846,0.038888
2899.98,0.05997406807131278,0.86024,0.129972,0.009788
2899.98,0.05997406807131278,0.88639,0.096169,0.017441
2899.98,0.05997406807131278,0.910169,0.066844,0.022987
2900.15,0.059918962722852465,0.829506,0.103146,0.067347
2902.18,0.059260940032415,0.836228,0.100173,0.063599
2908.78,0.05712155591572121,0.9169,0.056528,0.026572
2908.78,0.05712155591572121,0.907633,0.055637,0.03673
2908.78,0.05712155591572121,0.907129,0.062985,0.029886
2909.33,0.05694327390599674,0.870602,0.109475,0.019923
2909.33,0.05694327390599674,0.859024,0.122346,0.01863
2909.33,0.05694327390599674,0.880435,0.098769,0.020796
2914.83,0.05516045380875201,0.782412,0.151328,0.06626
2914.83,0.05516045380875201,0.739827,0.175894,0.08428
2914.83,0.05516045380875201,0.642858,0.237416,0.119726
2919.23,0.053734197730956224,0.893964,0.079816,0.026219
2919.95,0.053500810372771546,0.902762,0.059314,0.037925
2924.18,0.05212965964343608,0.618668,0.342268,0.039064
2924.18,0.05212965964343608,0.559269,0.38959,0.051141
2924.18,0.05212965964343608,0.528991,0.413298,0.057711
2924.73,0.05195137763371149,0.891042,0.088951,0.020008
2924.73,0.05195137763371149,0.874885,0.09821,0.026905
2924.73,0.05195137763371149,0.851415,0.114248,0.034337
2925.65,0.051653160453808744,0.65367,0.275128,0.071202
2926.93,0.05123824959481371,0.819014,0.129303,0.051683
2926.93,0.05123824959481371,0.784982,0.154035,0.060983
2926.93,0.05123824959481371,0.741448,0.189658,0.068893
2933.53,0.049098865478119924,0.808305,0.156123,0.035573
2933.53,0.049098865478119924,0.739799,0.227311,0.03289
2933.53,0.049098865478119924,0.658603,0.315821,0.025576
2936.89,0.04800972447325769,0.930523,0.039063,0.030414
2951.19,0.04337439222042139,0.854845,0.096853,0.048302
2953.94,0.04248298217179902,0.788,0.18693,0.02507
2956.14,0.04176985413290113,0.740803,0.172017,0.08718
2959.44,0.04070016207455429,0.67415,0.257319,0.068531
2962.74,0.039630470016207564,0.739998,0.17976,0.080242
2964.94,0.03891734197730956,0.676629,0.280626,0.042745
2968.24,0.037847649918962833,0.709805,0.188498,0.101696
2975.39,0.03552998379254457,0.871093,0.105092,0.023815
2981.44,0.03356888168557537,0.795011,0.116071,0.088918
2991.34,0.030359805510534854,0.726229,0.168442,0.105329
2999.04,0.02786385737439223,0.714875,0.18401,0.101115
