z,zrel,lam1,lam2,lam3
-570.48,0.523010033444816,0.7149308662214469,0.1596103949781773,0.12545873880037556
-575.17,0.5190886287625418,0.8110362219487355,0.1119075578664884,0.07705622018477591
-577.11,0.5174665551839465,0.818681249816996,0.11051800195730041,0.0708007482257037
-581.94,0.5134280936454849,0.844844856982876,0.09219319443976697,0.06296194857735697
-589.39,0.5071989966555184,0.8376953902127197,0.08854227415132934,0.07376233563595104
-593.28,0.5039464882943143,0.8237323773834666,0.10447586143087871,0.07179176118565463
-600.85,0.4976170568561873,0.8510228037407229,0.08685571315778365,0.06212148310149339
-606.51,0.49288461538461537,0.7173412066720193,0.1729103914666986,0.10974840186128186
-613.465,0.48706939799331106,0.7860572699432403,0.12444568771477114,0.08949704234198842
-618.575,0.48279682274247493,0.8932359540319992,0.06662057553729142,0.04014347043070926
-624.525,0.47782190635451505,0.8081950049532529,0.09871315047037173,0.09309184457637525
-633.695,0.4701546822742475,0.8903751954487087,0.05833716846596432,0.05128763608532692
-641.015,0.4640342809364548,0.792768707023757,0.11743843386594217,0.08979285911030084
-647.405,0.4586914715719064,0.8498158972639802,0.10551896280652688,0.04466513992949272
-661.635,0.44679347826086957,0.8995813398677996,0.05950071975093811,0.04091794038126228
-666.48,0.44274247491638796,0.8919113444286461,0.05802562155383163,0.050063034017522115
-671.3,0.4387123745819398,0.8801591083824924,0.07419875025996744,0.04564214135753991
-677.98,0.4331270903010034,0.7815651985573941,0.1292472470011515,0.08918755444145424
-687.013,0.425574414715719,0.9136690399095797,0.06345501239680705,0.02287594769361326
-693.518,0.42013545150501674,0.8810381086657555,0.07102126632856327,0.047940625005681047
-698.903,0.4156329431438127,0.9369588298604812,0.03410616549344277,0.028935004646075964
-708.423,0.40767307692307697,0.9253545754260895,0.04378079005516931,0.03086463451874106
-715.943,0.4013854515050167,0.881544235377696,0.0795452813732193,0.03891048324908477
-723.483,0.3950811036789298,0.8942658614630938,0.06672774843075345,0.03900639010615274
-733.083,0.38705434782608694,0.8832335330371915,0.08270005564529023,0.03406641131751801
-741.993,0.37960451505016723,0.8938269246963721,0.06062379195726172,0.045549283346366085
-749.553,0.37328344481605347,0.8986428357287615,0.0655439342998159,0.03581322997142246
-753.443,0.3700309364548495,0.888245252731966,0.06992485238960654,0.04182989487842751
-759.173,0.365239966555184,0.9035335892452505,0.053719472064711025,0.042746938690038316
-768.853,0.35714632107023414,0.9307101335169381,0.04284969816554325,0.026440168317518595
-780.353,0.34753093645484956,0.8100698225189202,0.12356526413016274,0.06636491335091693
-788.023,0.34111789297658857,0.7623897982457375,0.1473616132081421,0.09024858854612032
-795.573,0.3348051839464883,0.8964529477215191,0.07650524810857348,0.02704180416990746
-803.083,0.3285259197324415,0.9162177814344277,0.05712616647846802,0.02665605208710438
-812.593,0.3205744147157191,0.9110221926018942,0.05212732906231249,0.03685047833579324
-818.083,0.31598411371237456,0.870683623833562,0.06862276807140492,0.060693608095032915
-825.333,0.3099222408026756,0.9166562218005864,0.06668438474807267,0.016659393451340865
-831.113,0.3050894648829431,0.8838359192559483,0.06512974019686256,0.05103434054718912
-836.863,0.3002817725752508,0.9406199226934506,0.04019012991371618,0.019189947392833098
-839.753,0.2978653846153846,0.8943022752736771,0.06468564659758262,0.04101207812874019
-845.863,0.2927566889632106,0.889711508229829,0.06853625407613897,0.04175223769403178
-851.573,0.2879824414715719,0.9153496354978812,0.06226959859220827,0.02238076590991051
-859.273,0.2815443143812709,0.933283860333401,0.03865833759505075,0.02805780207154814
-868.983,0.27342558528428096,0.8159113547361881,0.13194804130272852,0.05214060396108325
-876.623,0.2670376254180602,0.9079102361618131,0.06410671800958215,0.027983045828604548
-882.453,0.2621630434782609,0.7614407272236245,0.15944656151057804,0.07911271126579743
-886.293,0.25895234113712373,0.94149544818685,0.03329738003768881,0.025207171775461102
-891.803,0.25434531772575253,0.9178615155279805,0.055134991046847805,0.02700349342517162
-896.503,0.25041555183946484,0.89961323215769,0.07636608514659844,0.024020682695711594
-903.598,0.2444832775919733,0.8693107515506479,0.08781763896291646,0.042871609486435466
-909.288,0.23972575250836115,0.9390105760119725,0.04290760264214148,0.018081821345886036
-917.018,0.23326254180602002,0.9235588755091904,0.05738146509426687,0.019059659396542607
-924.382,0.22710535117056863,0.9490616887197091,0.033659806032810546,0.017278505247480137
-929.982,0.22242307692307695,0.9259558747902771,0.048168476461849796,0.025875648747872973
-935.892,0.21748160535117056,0.8671626228957114,0.08729494721022418,0.04554242989406439
-939.707,0.21429180602006692,0.8875894375045614,0.07329446827205746,0.039116094223381276
-945.232,0.20967224080267566,0.9088235849055559,0.052437298054135356,0.03873911704030868
-951.032,0.20482274247491639,0.9385699379797046,0.03989378796600039,0.021536274054294896
-956.682,0.20009866220735784,0.9368361117915626,0.03539415507388495,0.02776973313455222
-963.292,0.19457190635451505,0.9421827126529834,0.03538891425840961,0.022428373088606977
-967.872,0.19074247491638796,0.9297177702277084,0.04427064623665995,0.026011583535631447
-974.402,0.18528260869565216,0.9400373526964347,0.03737990771953381,0.022582739584031418
-980.977,0.17978511705685618,0.9422984121980547,0.038848223728651765,0.018853364073293414
-986.517,0.17515301003344474,0.8942261245799736,0.06403461298145142,0.04173926243857476
-991.337,0.17112290969899668,0.8720255352514177,0.08850628235041827,0.039468182398164076
-997.837,0.165688127090301,0.9362896572000092,0.03623430770755564,0.027476035092435163
-1003.35,0.16107859531772573,0.8668610029475317,0.09958706621649158,0.03355193083597679
-1009.32,0.1560869565217391,0.8935751069986886,0.06180598402922336,0.044618908972087964
-1014.88,0.15143812709030102,0.8882569782886583,0.0811280979451717,0.030614923766169873
-1021.43,0.14596153846153848,0.8665118960003779,0.10759258354015913,0.025895520459462976
-1026.22,0.14195652173913043,0.8863424743488793,0.08257152505294965,0.03108600059817093
-1033.9,0.13553511705685606,0.8815418861946616,0.09944810247649301,0.019010011328845354
-1039.65,0.13072742474916377,0.8785102473647901,0.10453275449704814,0.016956998138161605
-1045.35,0.12596153846153857,0.8901508475689464,0.08106829958475043,0.028780852846303124
-1051.13,0.12112876254180593,0.8400230069066429,0.12029336818970277,0.039683624903654305
-1058.91,0.11462374581939794,0.8155451548765285,0.15261606418103688,0.03183878094243451
-1064.68,0.1097993311036789,0.8548197480545561,0.1218737873312429,0.0233064646142009
-1070.52,0.10491638795986624,0.8588564261557856,0.11696727549360887,0.024176298350605255
-1077.94,0.09871237458193971,0.8032903003233008,0.1576783260055188,0.03903137367118033
-1083.64,0.09394648829431429,0.8578476027376652,0.08730873934140645,0.0548436579209283
-1089.51,0.08903846153846151,0.8194580190856366,0.11207936645652515,0.06846261445783795
-1095.15,0.08432274247491633,0.7719905786337575,0.16347925697218735,0.06453016439405514
-1099.0,0.08110367892976589,0.8359522241011447,0.10005886758022242,0.06398890831863294
-1104.63,0.07639632107023397,0.8278548762029566,0.1113781307985526,0.060766992998490706
-1110.67,0.07134615384615384,0.7104171211075817,0.22371652185618604,0.06586635703623232
-1116.47,0.06649665551839468,0.8281020443624483,0.1052329604313273,0.06666499520622438
-1122.39,0.061546822742474805,0.725730049366702,0.18063434679877877,0.09363560383451919
-1128.43,0.056496655518394556,0.7826896901630565,0.17031632935611477,0.046993980480828965
-1134.02,0.05182274247491636,0.9042291320899606,0.05710576561106934,0.038665102298969904
-1139.77,0.04701505016722407,0.85718808893571,0.08815687754943924,0.054655033514850807
-1143.58,0.04382943143812712,0.7799900762274941,0.16738995178344107,0.05261997198906488
-1149.6,0.03879598662207362,0.8160477168278352,0.12714467950583605,0.056807603666328775
-1155.16,0.034147157190635435,0.7317074865059439,0.19145676547553095,0.07683574801852525
-1160.9,0.029347826086956408,0.7895329767506492,0.11241587694493588,0.09805114630441493
-1172.03,0.020041806020066888,0.8239211835019464,0.09904215371478073,0.0770366627832727
-1177.63,0.015359531772575208,0.7377066861858632,0.15483022611314606,0.10746308770099061
-1182.39,0.01137959866220728,0.8427021684924692,0.10412673264799063,0.053171098859540133
-1191.7,0.0035953177257525004,0.7999357400892264,0.1802286436643181,0.019835616246455336
-1195.24,0.0006354515050167597,0.8030126778858495,0.14625486940593965,0.05073245270821087
-1195.85,0.00012541806020072155,0.9095189881414517,0.05687834937792275,0.03360266248062549
