z,zrel,lam1,lam2,lam3
2442.367,0.03843818897637785,0.86407,0.11893,0.01699
2442.458,0.03840236220472437,0.88615,0.09499,0.01886
2442.458,0.03840236220472437,0.88915,0.09306,0.01779
2442.55,0.038366141732283365,0.79722,0.1455,0.05728
2442.642,0.03832992125984258,0.88143,0.09267,0.0259
2442.733,0.03829409448818888,0.8779,0.10119,0.02092
2442.825,0.038257874015748095,0.84026,0.14089,0.01885
2442.825,0.038257874015748095,0.88881,0.08728,0.02391
2442.917,0.03822165354330709,0.83986,0.12741,0.03273
2443.008,0.03818582677165361,0.88298,0.10682,0.0102
2461.25,0.03100393700787396,0.85985,0.10913,0.03102
2461.342,0.030967716535433065,0.82841,0.14687,0.02472
2461.433,0.030931889763779585,0.84518,0.11864,0.03618
2461.525,0.03089566929133858,0.82847,0.15572,0.01582
2461.617,0.030859448818897572,0.85588,0.11108,0.03305
2461.708,0.030823622047244092,0.85668,0.11471,0.02862
2482.15,0.022775590551181057,0.76462,0.2121,0.02328
2482.242,0.02273937007874005,0.84419,0.14126,0.01455
2482.333,0.02270354330708657,0.80014,0.16514,0.03472
2482.425,0.022667322834645565,0.7503,0.14834,0.10137
2482.517,0.02263110236220478,0.82762,0.13314,0.03924
2482.608,0.022595275590551078,0.74707,0.14188,0.11106
2482.7,0.022559055118110294,0.85846,0.08735,0.05418
2482.792,0.022522834645669287,0.57094,0.38667,0.04239
2482.883,0.022487007874015807,0.58447,0.37391,0.04161
2482.975,0.0224507874015748,0.65519,0.31277,0.03205
2483.067,0.022414566929133906,0.84487,0.1185,0.03663
2483.158,0.022378740157480315,0.75649,0.16778,0.07574
2483.25,0.02234251968503942,0.87322,0.11905,0.00773
2483.342,0.022306299212598413,0.8692,0.12157,0.00923
2483.433,0.022270472440944933,0.89191,0.09952,0.00857
2483.525,0.022234251968503926,0.8792,0.11007,0.01073
2483.617,0.02219803149606292,0.88637,0.10535,0.00828
2483.708,0.02216220472440944,0.90342,0.08759,0.009
2483.8,0.022125984251968434,0.88254,0.10403,0.01343
2483.892,0.02208976377952765,0.84176,0.10832,0.04992
2483.983,0.022053937007873947,0.72845,0.20751,0.06404
2484.075,0.022017716535433163,0.84254,0.15189,0.00558
2484.167,0.021981496062992156,0.77229,0.14173,0.08598
2484.258,0.021945669291338676,0.77082,0.12467,0.10451
2484.35,0.02190944881889767,0.8827,0.10856,0.00873
2484.442,0.021873228346456663,0.83879,0.1008,0.06042
2484.533,0.021837401574803184,0.69936,0.21109,0.08954
2484.625,0.021801181102362177,0.75958,0.15694,0.08348
2484.717,0.02176496062992117,0.84019,0.13876,0.02105
2484.808,0.02172913385826769,0.77092,0.1409,0.08818
2484.9,0.021692913385826684,0.72599,0.20262,0.07139
2484.992,0.02165669291338579,0.89114,0.06846,0.04041
2485.083,0.021620866141732198,0.83269,0.13484,0.03247
2485.175,0.021584645669291302,0.72435,0.16627,0.10938
2485.267,0.021548425196850407,0.56333,0.38995,0.04672
2485.358,0.021512598425196816,0.76934,0.1285,0.10216
2485.45,0.02147637795275603,0.83369,0.12838,0.03793
2485.542,0.021440157480315025,0.8528,0.11943,0.02778
2485.633,0.021404330708661545,0.90163,0.08875,0.00962
2485.725,0.02136811023622054,0.86746,0.11404,0.0185
2485.817,0.021331889763779532,0.86267,0.10769,0.02964
2485.908,0.021296062992126052,0.85972,0.11481,0.02547
2505.25,0.013681102362204767,0.83147,0.11331,0.05522
2505.342,0.01364488188976376,0.83644,0.15496,0.0086
2505.433,0.01360905511811028,0.8811,0.10582,0.01308
2505.525,0.013572834645669274,0.86534,0.12344,0.01122
2505.617,0.013536614173228267,0.86465,0.12171,0.01364
2505.708,0.013500787401574788,0.83386,0.14865,0.0175
2532.75,0.002854330708661368,0.83094,0.10911,0.05996
2532.842,0.0028181102362204724,0.84473,0.12071,0.03456
2532.933,0.0027822834645668815,0.77084,0.19349,0.03567
2533.025,0.002746062992125986,0.87648,0.11943,0.00408
2533.117,0.0027098425196849796,0.8692,0.11472,0.01608
2533.208,0.0026740157480314997,0.78362,0.18057,0.03581
