z,zrel,A,log10A
374.0,0.852755905511811,5.5877,0.7472330810781398
385.0,0.8484251968503937,4.469,0.6502103546603591
396.0,0.8440944881889764,4.4764,0.650928887067893
407.183,0.8396917322834646,5.739299999999999,0.7588589264265799
418.0,0.8354330708661417,4.1029,0.6130909320345609
429.0,0.8311023622047244,5.229,0.7184186418296556
429.092,0.8310661417322834,4.7002,0.6721163381587751
440.0,0.8267716535433071,5.3381,0.7273867052779033
451.0,0.8224409448818898,5.313999999999999,0.7254215500742587
462.0,0.8181102362204724,4.6946,0.6715985944310328
